message_id,generation,num_children,audio,chain_id,parent_id,game_name,chain_name,message_name
247,4,0,within-category-game-a/splish/gen-4_1lIFkNb.wav,7,197.0,within-category-game-a,splish,gen-4_1lIFkNb.wav
231,4,0,within-category-game-a/splish/gen-4_9dmCHII.wav,7,226.0,within-category-game-a,splish,gen-4_9dmCHII.wav
260,4,0,within-category-game-a/splish/gen-4_NSS1wa1.wav,7,171.0,within-category-game-a,splish,gen-4_NSS1wa1.wav
214,4,0,within-category-game-a/splish/gen-4_ehyOEkQ.wav,7,188.0,within-category-game-a,splish,gen-4_ehyOEkQ.wav
256,4,0,within-category-game-a/splish/gen-4_jowY9Jk.wav,7,197.0,within-category-game-a,splish,gen-4_jowY9Jk.wav
206,4,0,within-category-game-a/splish/gen-4_nVCjsRI.wav,7,171.0,within-category-game-a,splish,gen-4_nVCjsRI.wav
268,4,1,within-category-game-a/splish/gen-4_veWnJOZ.wav,7,188.0,within-category-game-a,splish,gen-4_veWnJOZ.wav
208,5,0,within-category-game-a/splish/gen-5.wav,7,206.0,within-category-game-a,splish,gen-5.wav
315,5,0,within-category-game-a/splish/gen-5_1i6dx9F.wav,7,206.0,within-category-game-a,splish,gen-5_1i6dx9F.wav
348,5,1,within-category-game-a/splish/gen-5_8EIJi5I.wav,7,214.0,within-category-game-a,splish,gen-5_8EIJi5I.wav
221,5,0,within-category-game-a/splish/gen-5_OaOhg2S.wav,7,214.0,within-category-game-a,splish,gen-5_OaOhg2S.wav
277,5,0,within-category-game-a/splish/gen-5_WVU8ROA.wav,7,247.0,within-category-game-a,splish,gen-5_WVU8ROA.wav
211,5,0,within-category-game-a/splish/gen-5_akXOAdY.wav,7,204.0,within-category-game-a,splish,gen-5_akXOAdY.wav
290,5,0,within-category-game-a/splish/gen-5_gOlDVBx.wav,7,256.0,within-category-game-a,splish,gen-5_gOlDVBx.wav
402,5,0,within-category-game-a/splish/gen-5_gxsyGXP.wav,7,260.0,within-category-game-a,splish,gen-5_gxsyGXP.wav
439,5,1,within-category-game-a/splish/gen-5_h3otbP7.wav,7,231.0,within-category-game-a,splish,gen-5_h3otbP7.wav
238,6,0,within-category-game-a/splish/gen-6.wav,7,221.0,within-category-game-a,splish,gen-6.wav
354,6,1,within-category-game-a/splish/gen-6_CCHmPiJ.wav,7,208.0,within-category-game-a,splish,gen-6_CCHmPiJ.wav
294,6,0,within-category-game-a/splish/gen-6_NduJFUz.wav,7,277.0,within-category-game-a,splish,gen-6_NduJFUz.wav
337,6,0,within-category-game-a/splish/gen-6_OpsL4GH.wav,7,290.0,within-category-game-a,splish,gen-6_OpsL4GH.wav
243,6,0,within-category-game-a/splish/gen-6_VSLWLWb.wav,7,221.0,within-category-game-a,splish,gen-6_VSLWLWb.wav
355,6,0,within-category-game-a/splish/gen-6_e3Tv8Xe.wav,7,221.0,within-category-game-a,splish,gen-6_e3Tv8Xe.wav
508,6,1,within-category-game-a/splish/gen-6_gHhlK5Z.wav,7,402.0,within-category-game-a,splish,gen-6_gHhlK5Z.wav
422,6,0,within-category-game-a/splish/gen-6_zFUaX00.wav,7,315.0,within-category-game-a,splish,gen-6_zFUaX00.wav
265,7,0,within-category-game-a/splish/gen-7.wav,7,238.0,within-category-game-a,splish,gen-7.wav
275,7,1,within-category-game-a/splish/gen-7_3aw08xL.wav,7,243.0,within-category-game-a,splish,gen-7_3aw08xL.wav
520,7,1,within-category-game-a/splish/gen-7_80YXdoN.wav,7,422.0,within-category-game-a,splish,gen-7_80YXdoN.wav
410,7,0,within-category-game-a/splish/gen-7_Corqcaa.wav,7,355.0,within-category-game-a,splish,gen-7_Corqcaa.wav
392,7,0,within-category-game-a/splish/gen-7_Ed9S0cd.wav,7,337.0,within-category-game-a,splish,gen-7_Ed9S0cd.wav
397,7,0,within-category-game-a/splish/gen-7_TbXZvtR.wav,7,238.0,within-category-game-a,splish,gen-7_TbXZvtR.wav
364,7,0,within-category-game-a/splish/gen-7_lBQdcxC.wav,7,294.0,within-category-game-a,splish,gen-7_lBQdcxC.wav
320,7,0,within-category-game-a/splish/gen-7_liYuvJK.wav,7,243.0,within-category-game-a,splish,gen-7_liYuvJK.wav
301,8,0,within-category-game-a/splish/gen-8.wav,7,265.0,within-category-game-a,splish,gen-8.wav
376,8,0,within-category-game-a/splish/gen-8_7HdAhYJ.wav,7,364.0,within-category-game-a,splish,gen-8_7HdAhYJ.wav
460,8,1,within-category-game-a/splish/gen-8_WGFWKw0.wav,7,392.0,within-category-game-a,splish,gen-8_WGFWKw0.wav
444,8,0,within-category-game-a/splish/gen-8_Y5a0ed9.wav,7,320.0,within-category-game-a,splish,gen-8_Y5a0ed9.wav
514,8,1,within-category-game-a/splish/gen-8_ZPDLwQK.wav,7,397.0,within-category-game-a,splish,gen-8_ZPDLwQK.wav
469,8,1,within-category-game-a/splish/gen-8_x5CbaGC.wav,7,410.0,within-category-game-a,splish,gen-8_x5CbaGC.wav
324,9,0,within-category-game-a/splish/gen-9.wav,7,301.0,within-category-game-a,splish,gen-9.wav
416,9,1,within-category-game-a/splish/gen-9_0kxGws0.wav,7,376.0,within-category-game-a,splish,gen-9_0kxGws0.wav
447,9,1,within-category-game-a/splish/gen-9_B4y8vRD.wav,7,444.0,within-category-game-a,splish,gen-9_B4y8vRD.wav
138,0,1,within-category-game-a/splish/seed.wav,7,,within-category-game-a,splish,seed.wav
142,1,0,within-category-game-a/sploush/gen-1.wav,9,140.0,within-category-game-a,sploush,gen-1.wav
156,1,0,within-category-game-a/sploush/gen-1_6B1Vcjh.wav,9,140.0,within-category-game-a,sploush,gen-1_6B1Vcjh.wav
150,1,0,within-category-game-a/sploush/gen-1_6lbMtjy.wav,9,140.0,within-category-game-a,sploush,gen-1_6lbMtjy.wav
347,1,0,within-category-game-a/sploush/gen-1_Hu6LCJh.wav,9,140.0,within-category-game-a,sploush,gen-1_Hu6LCJh.wav
153,2,0,within-category-game-a/sploush/gen-2.wav,9,150.0,within-category-game-a,sploush,gen-2.wav
168,2,0,within-category-game-a/sploush/gen-2_CU6vevF.wav,9,150.0,within-category-game-a,sploush,gen-2_CU6vevF.wav
187,2,0,within-category-game-a/sploush/gen-2_JweZv7R.wav,9,150.0,within-category-game-a,sploush,gen-2_JweZv7R.wav
191,2,0,within-category-game-a/sploush/gen-2_KLkDavs.wav,9,150.0,within-category-game-a,sploush,gen-2_KLkDavs.wav
167,2,0,within-category-game-a/sploush/gen-2_OECLcnF.wav,9,156.0,within-category-game-a,sploush,gen-2_OECLcnF.wav
370,2,0,within-category-game-a/sploush/gen-2_OJ3cXpX.wav,9,347.0,within-category-game-a,sploush,gen-2_OJ3cXpX.wav
184,2,0,within-category-game-a/sploush/gen-2_WVLGdQQ.wav,9,142.0,within-category-game-a,sploush,gen-2_WVLGdQQ.wav
230,2,0,within-category-game-a/sploush/gen-2_qiDVIWX.wav,9,142.0,within-category-game-a,sploush,gen-2_qiDVIWX.wav
155,2,0,within-category-game-a/sploush/gen-2_u0L93qx.wav,9,150.0,within-category-game-a,sploush,gen-2_u0L93qx.wav
173,3,0,within-category-game-a/sploush/gen-3.wav,9,167.0,within-category-game-a,sploush,gen-3.wav
219,3,0,within-category-game-a/sploush/gen-3_25ctt9o.wav,9,168.0,within-category-game-a,sploush,gen-3_25ctt9o.wav
205,3,0,within-category-game-a/sploush/gen-3_3wRxe5U.wav,9,155.0,within-category-game-a,sploush,gen-3_3wRxe5U.wav
174,3,0,within-category-game-a/sploush/gen-3_D31npEH.wav,9,167.0,within-category-game-a,sploush,gen-3_D31npEH.wav
254,3,0,within-category-game-a/sploush/gen-3_FYOaBp1.wav,9,230.0,within-category-game-a,sploush,gen-3_FYOaBp1.wav
179,3,0,within-category-game-a/sploush/gen-3_N7yuM0J.wav,9,168.0,within-category-game-a,sploush,gen-3_N7yuM0J.wav
236,3,0,within-category-game-a/sploush/gen-3_Ta8wZHA.wav,9,168.0,within-category-game-a,sploush,gen-3_Ta8wZHA.wav
195,3,0,within-category-game-a/sploush/gen-3_XH6DSGV.wav,9,168.0,within-category-game-a,sploush,gen-3_XH6DSGV.wav
202,3,0,within-category-game-a/sploush/gen-3_at5ok4Q.wav,9,155.0,within-category-game-a,sploush,gen-3_at5ok4Q.wav
237,3,0,within-category-game-a/sploush/gen-3_buuvrQk.wav,9,168.0,within-category-game-a,sploush,gen-3_buuvrQk.wav
194,3,0,within-category-game-a/sploush/gen-3_n4tO0nv.wav,9,155.0,within-category-game-a,sploush,gen-3_n4tO0nv.wav
207,3,0,within-category-game-a/sploush/gen-3_qpjmeFl.wav,9,184.0,within-category-game-a,sploush,gen-3_qpjmeFl.wav
215,3,0,within-category-game-a/sploush/gen-3_ucwMkKJ.wav,9,155.0,within-category-game-a,sploush,gen-3_ucwMkKJ.wav
395,3,1,within-category-game-a/sploush/gen-3_yOyHJy8.wav,9,370.0,within-category-game-a,sploush,gen-3_yOyHJy8.wav
216,4,0,within-category-game-a/sploush/gen-4.wav,9,207.0,within-category-game-a,sploush,gen-4.wav
289,4,1,within-category-game-a/sploush/gen-4_62at7Hn.wav,9,173.0,within-category-game-a,sploush,gen-4_62at7Hn.wav
257,4,0,within-category-game-a/sploush/gen-4_F6qElth.wav,9,219.0,within-category-game-a,sploush,gen-4_F6qElth.wav
272,4,0,within-category-game-a/sploush/gen-4_Fk6sUXK.wav,9,195.0,within-category-game-a,sploush,gen-4_Fk6sUXK.wav
468,4,1,within-category-game-a/sploush/gen-4_PlWfaDh.wav,9,174.0,within-category-game-a,sploush,gen-4_PlWfaDh.wav
322,4,0,within-category-game-a/sploush/gen-4_SPunlEG.wav,9,195.0,within-category-game-a,sploush,gen-4_SPunlEG.wav
338,4,1,within-category-game-a/sploush/gen-4_ayHQB2w.wav,9,179.0,within-category-game-a,sploush,gen-4_ayHQB2w.wav
244,4,0,within-category-game-a/sploush/gen-4_bPD4fQU.wav,9,219.0,within-category-game-a,sploush,gen-4_bPD4fQU.wav
224,4,0,within-category-game-a/sploush/gen-4_qUt6Gko.wav,9,194.0,within-category-game-a,sploush,gen-4_qUt6Gko.wav
242,4,0,within-category-game-a/sploush/gen-4_vUUNMsa.wav,9,236.0,within-category-game-a,sploush,gen-4_vUUNMsa.wav
267,4,0,within-category-game-a/sploush/gen-4_zJeEqlX.wav,9,173.0,within-category-game-a,sploush,gen-4_zJeEqlX.wav
250,5,0,within-category-game-a/sploush/gen-5.wav,9,242.0,within-category-game-a,sploush,gen-5.wav
399,5,0,within-category-game-a/sploush/gen-5_1O94yd1.wav,9,322.0,within-category-game-a,sploush,gen-5_1O94yd1.wav
421,5,0,within-category-game-a/sploush/gen-5_BknvKZ3.wav,9,257.0,within-category-game-a,sploush,gen-5_BknvKZ3.wav
276,5,0,within-category-game-a/sploush/gen-5_Esw1BAk.wav,9,272.0,within-category-game-a,sploush,gen-5_Esw1BAk.wav
271,5,0,within-category-game-a/sploush/gen-5_dEY9ebF.wav,9,244.0,within-category-game-a,sploush,gen-5_dEY9ebF.wav
380,5,0,within-category-game-a/sploush/gen-5_f4xYU5M.wav,9,242.0,within-category-game-a,sploush,gen-5_f4xYU5M.wav
261,5,0,within-category-game-a/sploush/gen-5_kLkCsZW.wav,9,257.0,within-category-game-a,sploush,gen-5_kLkCsZW.wav
304,5,0,within-category-game-a/sploush/gen-5_qQWayeh.wav,9,267.0,within-category-game-a,sploush,gen-5_qQWayeh.wav
358,5,1,within-category-game-a/sploush/gen-5_v1Exw52.wav,9,244.0,within-category-game-a,sploush,gen-5_v1Exw52.wav
288,6,1,within-category-game-a/sploush/gen-6.wav,9,250.0,within-category-game-a,sploush,gen-6.wav
408,6,0,within-category-game-a/sploush/gen-6_8A94RHB.wav,9,261.0,within-category-game-a,sploush,gen-6_8A94RHB.wav
461,6,0,within-category-game-a/sploush/gen-6_Ip6q9qs.wav,9,380.0,within-category-game-a,sploush,gen-6_Ip6q9qs.wav
441,6,0,within-category-game-a/sploush/gen-6_Jem5Qrm.wav,9,421.0,within-category-game-a,sploush,gen-6_Jem5Qrm.wav
391,6,1,within-category-game-a/sploush/gen-6_Xwv66D8.wav,9,271.0,within-category-game-a,sploush,gen-6_Xwv66D8.wav
310,6,0,within-category-game-a/sploush/gen-6_lCULUIU.wav,9,304.0,within-category-game-a,sploush,gen-6_lCULUIU.wav
443,6,0,within-category-game-a/sploush/gen-6_sPUVe4P.wav,9,399.0,within-category-game-a,sploush,gen-6_sPUVe4P.wav
319,6,0,within-category-game-a/sploush/gen-6_vA4UWDk.wav,9,276.0,within-category-game-a,sploush,gen-6_vA4UWDk.wav
368,7,0,within-category-game-a/sploush/gen-7.wav,9,319.0,within-category-game-a,sploush,gen-7.wav
472,7,0,within-category-game-a/sploush/gen-7_LvL1YNy.wav,9,441.0,within-category-game-a,sploush,gen-7_LvL1YNy.wav
512,7,0,within-category-game-a/sploush/gen-7_Ogkf2Jc.wav,9,461.0,within-category-game-a,sploush,gen-7_Ogkf2Jc.wav
491,7,1,within-category-game-a/sploush/gen-7_ROCTUEK.wav,9,310.0,within-category-game-a,sploush,gen-7_ROCTUEK.wav
484,7,1,within-category-game-a/sploush/gen-7_YmuDpqU.wav,9,408.0,within-category-game-a,sploush,gen-7_YmuDpqU.wav
448,7,1,within-category-game-a/sploush/gen-7_g6XfYn0.wav,9,443.0,within-category-game-a,sploush,gen-7_g6XfYn0.wav
487,8,1,within-category-game-a/sploush/gen-8.wav,9,368.0,within-category-game-a,sploush,gen-8.wav
507,8,1,within-category-game-a/sploush/gen-8_Koh3dso.wav,9,472.0,within-category-game-a,sploush,gen-8_Koh3dso.wav
522,8,1,within-category-game-a/sploush/gen-8_aXin7CK.wav,9,512.0,within-category-game-a,sploush,gen-8_aXin7CK.wav
140,0,0,within-category-game-a/sploush/seed.wav,9,,within-category-game-a,sploush,seed.wav
143,1,0,within-category-game-a/spout/gen-1.wav,10,141.0,within-category-game-a,spout,gen-1.wav
274,1,0,within-category-game-a/spout/gen-1_BRScYYp.wav,10,141.0,within-category-game-a,spout,gen-1_BRScYYp.wav
145,1,0,within-category-game-a/spout/gen-1_DRt0s37.wav,10,141.0,within-category-game-a,spout,gen-1_DRt0s37.wav
154,1,0,within-category-game-a/spout/gen-1_M2xiAKM.wav,10,141.0,within-category-game-a,spout,gen-1_M2xiAKM.wav
144,1,0,within-category-game-a/spout/gen-1_PYRvcQl.wav,10,141.0,within-category-game-a,spout,gen-1_PYRvcQl.wav
201,1,0,within-category-game-a/spout/gen-1_jvkVvGa.wav,10,141.0,within-category-game-a,spout,gen-1_jvkVvGa.wav
158,2,0,within-category-game-a/spout/gen-2.wav,10,145.0,within-category-game-a,spout,gen-2.wav
169,2,0,within-category-game-a/spout/gen-2_3g1G5WQ.wav,10,143.0,within-category-game-a,spout,gen-2_3g1G5WQ.wav
251,2,0,within-category-game-a/spout/gen-2_5Mhef6H.wav,10,143.0,within-category-game-a,spout,gen-2_5Mhef6H.wav
241,2,0,within-category-game-a/spout/gen-2_7iIZkLm.wav,10,145.0,within-category-game-a,spout,gen-2_7iIZkLm.wav
193,2,0,within-category-game-a/spout/gen-2_IDSKV5u.wav,10,154.0,within-category-game-a,spout,gen-2_IDSKV5u.wav
172,2,0,within-category-game-a/spout/gen-2_PT3fhVn.wav,10,143.0,within-category-game-a,spout,gen-2_PT3fhVn.wav
225,2,0,within-category-game-a/spout/gen-2_TLkaAQh.wav,10,144.0,within-category-game-a,spout,gen-2_TLkaAQh.wav
182,2,0,within-category-game-a/spout/gen-2_fWCX2wz.wav,10,145.0,within-category-game-a,spout,gen-2_fWCX2wz.wav
163,2,0,within-category-game-a/spout/gen-2_r7qUqbt.wav,10,144.0,within-category-game-a,spout,gen-2_r7qUqbt.wav
220,2,0,within-category-game-a/spout/gen-2_uinQQYF.wav,10,154.0,within-category-game-a,spout,gen-2_uinQQYF.wav
175,3,0,within-category-game-a/spout/gen-3.wav,10,172.0,within-category-game-a,spout,gen-3.wav
259,3,0,within-category-game-a/spout/gen-3_1mcfmMV.wav,10,193.0,within-category-game-a,spout,gen-3_1mcfmMV.wav
185,3,0,within-category-game-a/spout/gen-3_5UStkiv.wav,10,163.0,within-category-game-a,spout,gen-3_5UStkiv.wav
262,3,0,within-category-game-a/spout/gen-3_8Hx3gv4.wav,10,182.0,within-category-game-a,spout,gen-3_8Hx3gv4.wav
234,3,0,within-category-game-a/spout/gen-3_GRQrZAN.wav,10,172.0,within-category-game-a,spout,gen-3_GRQrZAN.wav
198,3,0,within-category-game-a/spout/gen-3_HCo9hDA.wav,10,172.0,within-category-game-a,spout,gen-3_HCo9hDA.wav
253,3,0,within-category-game-a/spout/gen-3_Ja7L7uP.wav,10,251.0,within-category-game-a,spout,gen-3_Ja7L7uP.wav
213,3,0,within-category-game-a/spout/gen-3_JluxWCE.wav,10,193.0,within-category-game-a,spout,gen-3_JluxWCE.wav
235,3,0,within-category-game-a/spout/gen-3_Qfb2xwg.wav,10,193.0,within-category-game-a,spout,gen-3_Qfb2xwg.wav
217,3,0,within-category-game-a/spout/gen-3_SNnc46n.wav,10,172.0,within-category-game-a,spout,gen-3_SNnc46n.wav
227,3,0,within-category-game-a/spout/gen-3_Unzh5RT.wav,10,193.0,within-category-game-a,spout,gen-3_Unzh5RT.wav
189,3,0,within-category-game-a/spout/gen-3_j4bAmQm.wav,10,182.0,within-category-game-a,spout,gen-3_j4bAmQm.wav
199,4,0,within-category-game-a/spout/gen-4.wav,10,175.0,within-category-game-a,spout,gen-4.wav
312,4,0,within-category-game-a/spout/gen-4_0nB201A.wav,10,234.0,within-category-game-a,spout,gen-4_0nB201A.wav
303,4,0,within-category-game-a/spout/gen-4_4BqYmCf.wav,10,175.0,within-category-game-a,spout,gen-4_4BqYmCf.wav
396,4,0,within-category-game-a/spout/gen-4_8zE5NGH.wav,10,217.0,within-category-game-a,spout,gen-4_8zE5NGH.wav
248,4,0,within-category-game-a/spout/gen-4_9lb7Muv.wav,10,235.0,within-category-game-a,spout,gen-4_9lb7Muv.wav
278,4,0,within-category-game-a/spout/gen-4_E1VZtsE.wav,10,198.0,within-category-game-a,spout,gen-4_E1VZtsE.wav
246,4,0,within-category-game-a/spout/gen-4_OycCwoR.wav,10,227.0,within-category-game-a,spout,gen-4_OycCwoR.wav
209,4,0,within-category-game-a/spout/gen-4_cWUtfWD.wav,10,198.0,within-category-game-a,spout,gen-4_cWUtfWD.wav
292,4,0,within-category-game-a/spout/gen-4_eaB3ps9.wav,10,253.0,within-category-game-a,spout,gen-4_eaB3ps9.wav
264,5,0,within-category-game-a/spout/gen-5.wav,10,246.0,within-category-game-a,spout,gen-5.wav
291,5,0,within-category-game-a/spout/gen-5_0kIMzit.wav,10,278.0,within-category-game-a,spout,gen-5_0kIMzit.wav
318,5,0,within-category-game-a/spout/gen-5_12duIGn.wav,10,312.0,within-category-game-a,spout,gen-5_12duIGn.wav
270,5,0,within-category-game-a/spout/gen-5_D1DI9x5.wav,10,209.0,within-category-game-a,spout,gen-5_D1DI9x5.wav
336,5,0,within-category-game-a/spout/gen-5_D1PyTdq.wav,10,303.0,within-category-game-a,spout,gen-5_D1PyTdq.wav
298,5,0,within-category-game-a/spout/gen-5_OVHfR04.wav,10,199.0,within-category-game-a,spout,gen-5_OVHfR04.wav
349,5,0,within-category-game-a/spout/gen-5_Sa5uEqV.wav,10,292.0,within-category-game-a,spout,gen-5_Sa5uEqV.wav
367,5,0,within-category-game-a/spout/gen-5_Shjjt3M.wav,10,209.0,within-category-game-a,spout,gen-5_Shjjt3M.wav
369,5,1,within-category-game-a/spout/gen-5_So3VJ2k.wav,10,209.0,within-category-game-a,spout,gen-5_So3VJ2k.wav
445,5,0,within-category-game-a/spout/gen-5_dQ0iWX1.wav,10,396.0,within-category-game-a,spout,gen-5_dQ0iWX1.wav
329,6,0,within-category-game-a/spout/gen-6.wav,10,291.0,within-category-game-a,spout,gen-6.wav
378,6,0,within-category-game-a/spout/gen-6_EdyeMMA.wav,10,349.0,within-category-game-a,spout,gen-6_EdyeMMA.wav
440,6,0,within-category-game-a/spout/gen-6_JFI6kjp.wav,10,298.0,within-category-game-a,spout,gen-6_JFI6kjp.wav
356,6,0,within-category-game-a/spout/gen-6_MEKo3WB.wav,10,318.0,within-category-game-a,spout,gen-6_MEKo3WB.wav
493,6,1,within-category-game-a/spout/gen-6_OPAYqOS.wav,10,445.0,within-category-game-a,spout,gen-6_OPAYqOS.wav
466,6,1,within-category-game-a/spout/gen-6_rZsBFQi.wav,10,336.0,within-category-game-a,spout,gen-6_rZsBFQi.wav
424,6,0,within-category-game-a/spout/gen-6_umxJRXM.wav,10,367.0,within-category-game-a,spout,gen-6_umxJRXM.wav
394,7,0,within-category-game-a/spout/gen-7.wav,10,378.0,within-category-game-a,spout,gen-7.wav
449,7,0,within-category-game-a/spout/gen-7_FDxNwGF.wav,10,424.0,within-category-game-a,spout,gen-7_FDxNwGF.wav
459,7,1,within-category-game-a/spout/gen-7_MJwFs6i.wav,10,440.0,within-category-game-a,spout,gen-7_MJwFs6i.wav
509,7,1,within-category-game-a/spout/gen-7_Podl6iY.wav,10,329.0,within-category-game-a,spout,gen-7_Podl6iY.wav
407,7,0,within-category-game-a/spout/gen-7_kNgGHJ6.wav,10,356.0,within-category-game-a,spout,gen-7_kNgGHJ6.wav
398,8,0,within-category-game-a/spout/gen-8.wav,10,394.0,within-category-game-a,spout,gen-8.wav
485,8,0,within-category-game-a/spout/gen-8_3Kkqk3J.wav,10,449.0,within-category-game-a,spout,gen-8_3Kkqk3J.wav
474,8,0,within-category-game-a/spout/gen-8_JpImrV5.wav,10,407.0,within-category-game-a,spout,gen-8_JpImrV5.wav
489,9,1,within-category-game-a/spout/gen-9.wav,10,474.0,within-category-game-a,spout,gen-9.wav
513,9,1,within-category-game-a/spout/gen-9_GKbRNAJ.wav,10,398.0,within-category-game-a,spout,gen-9_GKbRNAJ.wav
519,9,1,within-category-game-a/spout/gen-9_dFoOZzC.wav,10,485.0,within-category-game-a,spout,gen-9_dFoOZzC.wav
141,0,0,within-category-game-a/spout/seed.wav,10,,within-category-game-a,spout,seed.wav
